,app_number,patent_number,blocked_app
3158,"08/940,300",5872777,12208028
3159,"08/940,300",5872777,12208028
3160,"08/940,300",5872777,12208028
3161,"08/940,300",5872777,12208028
3162,"08/940,300",5872777,12208028
3163,"08/940,300",5872777,12208028
3164,"08/664,747",5692019,11960475
3165,"08/986,137",6157726,11831711
3166,"09/697,587",6856628,13302855
3167,"09/524,309",6661853,12818078
3168,"09/685,447",6771657,13043234
3169,"09/685,447",6771657,11169680
3170,"09/685,447",6771657,11933483
3171,"09/685,447",6771657,11933483
3172,"09/685,447",6771657,11933483
3173,"09/685,447",6771657,11169680
3174,"09/685,447",6771657,11777014
3175,"09/685,447",6771657,13023817
3176,"09/685,447",6771657,13023817
3177,"09/685,447",6771657,13023817
3178,"09/602,977",6505049,12196609
3179,"09/546,337",6406808,12732906
3180,"09/546,337",6406808,12732906
3181,"09/586,064",6898285,12357976
3182,"09/586,064",6898285,12530306
3183,"09/586,064",6898285,13235872
3184,"09/643,121",6597890,12396240
3185,"09/643,121",6597890,12396240
3186,"09/643,121",6597890,12396259
3187,"09/643,121",6597890,12396259
3188,"09/643,121",6597890,12396258
3189,"09/643,121",6597890,12396258
3190,"09/643,121",6597890,12396258
3191,"09/643,121",6597890,12396259
3192,"08/818,114",5905803,11650922
3193,"08/818,114",5905803,11650922
3194,"11/026,727",7139586,12841285
3195,"10/610,746",7447735,12263819
3196,"10/610,746",7447735,12263819
3197,"11/351,304",7706249,12671198
3198,"09/086,509",6188979,12809028
3199,"09/086,509",6188979,12809028
3200,"09/086,509",6188979,12809028
3201,"09/086,509",6188979,12809028
3202,"09/765,857",7076000,12629282
3203,"10/062,784",6687486,10946682
3204,"10/062,784",6687486,12206910
3205,"09/909,107",6483913,11951302
3206,"09/909,107",6483913,11951302
3207,"11/465,011",7257280,12495772
3208,"10/895,695",7443657,12849447
3209,"10/895,695",7443657,12851826
3210,"09/599,293",6401242,12499198
3211,"09/599,293",6401242,12499198
3212,"09/599,293",6401242,12499198
3213,"09/599,293",6401242,12499198
3214,"09/599,293",6401242,12499198
3215,"09/599,293",6401242,12499198
3216,"10/937,909",7616654,12471852
3217,"10/937,909",7616654,12471852
3218,"10/680,690",7305251,13332847
3219,"08/948,713",6456852,12929790
3220,"10/268,230",6836212,11192593
3221,"10/268,230",6836212,11192593
3222,"10/268,230",6836212,11192593
3223,"10/268,230",6836212,12170024
3224,"09/617,067",7430459,10071442
3225,"10/334,260",6931477,12069581
3226,"08/696,082",5893024,11770856
3227,"08/696,082",5893024,11762397
3228,"09/930,357",6583716,12055007
3229,"09/930,357",6583716,12055007
3230,"11/025,508",7683965,12387869
3231,"10/972,737",7269504,13031234
3232,"10/972,737",7269504,13031234
3233,"08/763,267",6256008,12698795
3234,"09/639,433",6360097,11457955
3235,"09/639,433",6360097,11457955
3236,"10/695,124",7643564,11963888
3237,"10/695,124",7643564,11963888
3238,"10/695,124",7643564,11963888
3239,"10/695,124",7643564,11963888
3240,"10/426,482",6774737,13100963
3241,"08/694,552",5935220,11089889
3242,"08/694,552",5935220,11089889
3243,"08/694,552",5935220,11089889
3244,"08/694,552",5935220,11089889
3245,"08/792,557",5771229,12703818
3246,"09/217,158",6148208,12550252
3247,"09/217,158",6148208,12550252
3248,"09/217,158",6148208,12550252
3249,"09/217,158",6148208,12550252
3250,"11/042,693",7068230,12463603
3251,"08/794,708",5903844,12194214
3252,"08/794,708",5903844,11317741
3253,"09/489,320",6373433,11320684
3254,"09/489,320",6373433,11320684
3255,"09/556,385",6526275,13235519
3256,"09/556,385",6526275,13235519
3257,"09/556,385",6526275,13235502
3258,"09/556,385",6526275,11274905
3259,"09/556,385",6526275,12485787
3260,"09/556,385",6526275,13235508
3261,"09/556,385",6526275,13235508
3262,"09/556,385",6526275,11274905
3263,"09/556,385",6526275,13235504
3264,"09/556,385",6526275,13235504
3265,"09/556,385",6526275,13235513
3266,"09/556,385",6526275,13235502
3267,"09/556,385",6526275,13235511
3268,"09/556,385",6526275,13235509
3269,"09/556,385",6526275,12827835
3270,"09/556,385",6526275,13235517
3271,"09/556,385",6526275,13235509
3272,"09/556,385",6526275,13235511
3273,"09/556,385",6526275,13235519
3274,"09/556,385",6526275,11274905
3275,"09/556,385",6526275,13235507
3276,"09/556,385",6526275,13235507
3277,"09/556,385",6526275,13235507
3278,"09/556,385",6526275,13235507
3279,"09/556,385",6526275,13235504
3280,"09/556,385",6526275,13235516
3281,"09/556,385",6526275,13235516
3282,"09/556,385",6526275,13235518
3283,"09/556,385",6526275,13235514
3284,"09/556,385",6526275,13235514
3285,"09/556,385",6526275,13235514
3286,"09/556,385",6526275,13235513
3287,"09/556,385",6526275,13235512
3288,"09/556,385",6526275,13235512
3289,"09/556,385",6526275,13235518
3290,"09/556,385",6526275,13235518
3291,"09/556,385",6526275,13235503
3292,"09/556,385",6526275,13235503
3293,"09/556,385",6526275,13235508
3294,"09/556,385",6526275,13235508
3295,"09/556,385",6526275,13235512
3296,"09/556,385",6526275,13235512
3297,"09/556,385",6526275,13235516
3298,"09/556,385",6526275,13235516
3299,"09/556,385",6526275,13235517
3300,"09/556,385",6526275,13235517
3301,"09/556,385",6526275,13235503
3302,"09/556,385",6526275,13235503
3303,"10/016,699",7148878,12852675
3304,"08/769,562",5987012,11694213
3305,"08/769,562",5987012,11694213
3306,"10/184,460",7653413,12333608
3307,"10/184,460",7653413,12333608
3308,"09/589,705",6449312,12951732
3309,"09/589,705",6449312,13046264
3310,"09/589,705",6449312,13046264
3311,"09/589,705",6449312,13046264
3312,"08/869,493",6057884,10072114
3313,"08/869,493",6057884,12524744
3314,"08/869,493",6057884,12699354
3315,"08/869,493",6057884,12524744
3316,"10/654,227",7400856,11465944
3317,"10/654,227",7400856,11892425
3318,"10/654,227",7400856,11892425
3319,"10/654,227",7400856,11465944
3320,"10/654,227",7400856,11465944
3321,"10/654,227",7400856,11465944
3322,"10/702,714",7110559,11843061
3323,"10/702,714",7110559,11843061
3324,"10/929,614",7580723,12170207
3325,"10/929,614",7580723,12170207
3326,"10/929,614",7580723,12170207
3327,"10/929,614",7580723,12170207
3328,"10/929,614",7580723,12170207
3329,"10/929,614",7580723,12170207
3330,"10/180,844",6766171,13267860
3331,"09/104,631",6421347,12452398
3332,"09/015,690",6192029,11218274
3333,"09/015,690",6192029,12337221
3334,"09/015,690",6192029,12337221
3335,"09/015,690",6192029,12337221
3336,"09/015,690",6192029,12337221
3337,"09/015,690",6192029,12337221
3338,"09/015,690",6192029,12337221
3339,"09/015,690",6192029,12337221
3340,"08/822,399",5930304,12937438
3341,"10/410,421",6997379,11464126
3342,"10/410,421",6997379,11464126
3343,"10/410,421",6997379,11464126
3344,"10/410,421",6997379,11464126
3345,"10/410,421",6997379,12952548
3346,"10/410,421",6997379,12952548
3347,"11/246,357",7236477,12109082
3348,"11/246,357",7236477,11418644
3349,"11/246,357",7236477,12109082
3350,"11/246,357",7236477,12109082
3351,"11/246,357",7236477,12109082
3352,"10/609,949",7630705,11856553
3353,"08/692,630",5652616,13039248
3354,"08/692,630",5652616,12810681
3355,"08/692,630",5652616,13563889
3356,"09/737,607",6625621,11289867
3357,"09/737,607",6625621,11289867
3358,"09/737,607",6625621,11289867
3359,"09/737,607",6625621,11289867
3360,"09/737,607",6625621,11289867
3361,"10/427,361",7321780,12652923
3362,"10/704,931",7817534,12433636
3363,"10/704,931",7817534,12433636
3364,"10/704,931",7817534,12433636
3365,"11/621,385",7957360,12601043
3366,"11/621,385",7957360,12532360
3367,"11/621,385",7957360,12532360
3368,"08/640,197",6067457,12052147
3369,"08/640,197",6067457,12052147
3370,"10/316,483",7099389,11378567
3371,"10/316,483",7099389,12070635
3372,"11/778,746",8009612,12071010
3373,"09/493,581",6171138,12076885
3374,"09/493,581",6171138,12076885
3375,"09/617,194",6829313,11317268
3376,"09/111,974",5999815,11649167
3377,"09/664,509",6658000,13245861
3378,"09/664,509",6658000,13245861
3379,"09/664,509",6658000,13245861
3380,"09/664,509",6658000,12723533
3381,"09/546,647",6580754,11682263
3382,"09/198,732",6587127,12332914
3383,"09/198,732",6587127,10445252
3384,"09/198,732",6587127,10445252
3385,"09/198,732",6587127,10445252
3386,"09/198,732",6587127,10445252
3387,"09/198,732",6587127,11983059
3388,"09/198,732",6587127,11176618
3389,"09/198,732",6587127,11176618
3390,"09/198,732",6587127,12474341
3391,"09/198,732",6587127,12403315
3392,"09/198,732",6587127,10445252
3393,"09/198,732",6587127,10445252
3394,"09/198,732",6587127,10445252
3395,"09/198,732",6587127,10445252
3396,"09/198,732",6587127,11176618
3397,"09/198,732",6587127,11176618
3398,"09/198,732",6587127,11692724
3399,"09/198,732",6587127,11692724
3400,"09/198,732",6587127,11692724
3401,"09/198,732",6587127,10445252
3402,"09/198,732",6587127,10445252
3403,"09/198,732",6587127,10445252
3404,"09/198,732",6587127,10445252
3405,"09/198,732",6587127,12474341
3406,"09/198,732",6587127,11692724
3407,"09/198,732",6587127,11692724
3408,"09/198,732",6587127,11692724
3409,"09/198,732",6587127,12403315
3410,"09/198,732",6587127,12403315
3411,"09/198,732",6587127,12955235
3412,"09/198,732",6587127,11176618
3413,"09/198,732",6587127,11176618
3414,"09/198,732",6587127,12955235
3415,"09/520,930",6434381,13339295
3416,"10/212,940",6925123,11987086
3417,"10/212,940",6925123,12929242
3418,"09/112,271",6292475,12159187
3419,"09/150,427",6141341,11468189
3420,"09/150,427",6141341,11468189
3421,"09/150,427",6141341,11468189
3422,"09/767,050",7020175,12850319
3423,"09/767,050",7020175,12850319
3424,"09/409,556",6292573,13049984
3425,"08/915,467",6728965,12077169
3426,"08/915,467",6728965,11791776
3427,"08/915,467",6728965,11791776
3428,"08/915,467",6728965,11692457
3429,"09/244,267",6246862,11944351
3430,"09/244,267",6246862,11735369
3431,"09/244,267",6246862,11735369
3432,"09/244,267",6246862,11735369
3433,"09/244,267",6246862,11944351
3434,"09/244,267",6246862,11735369
3435,"09/244,267",6246862,11735369
3436,"09/244,267",6246862,11723155
3437,"09/244,267",6246862,11472243
3438,"09/244,267",6246862,11723155
3439,"09/102,457",6522352,11977687
3440,"09/102,457",6522352,13022644
3441,"09/102,457",6522352,13314385
3442,"09/224,416",6081438,12470584
3443,"09/224,416",6081438,12492994
3444,"09/224,416",6081438,12470192
3445,"09/059,113",6285681,11721672
3446,"09/059,113",6285681,11784368
3447,"09/059,113",6285681,12164862
3448,"08/616,801",5751763,11857416
3449,"08/616,801",5751763,11857416
3450,"09/642,925",6441754,11327640
3451,"09/642,925",6441754,11327640
3452,"09/642,925",6441754,11327640
3453,"09/642,925",6441754,11327640
3454,"09/642,925",6441754,11327640
3455,"09/642,925",6441754,11327640
3456,"09/642,925",6441754,11327640
3457,"08/921,098",6023230,10578739
3458,"08/921,098",6023230,10578739
3459,"08/921,098",6023230,10578739
3460,"08/578,760",5862480,11479624
3461,"08/578,760",5862480,11479624
3462,"10/661,755",7046799,12942537
3463,"09/664,618",6799201,11419469
3464,"09/664,618",6799201,11419469
3465,"10/015,871",6662154,12047632
3466,"10/015,871",6662154,12047632
3467,"10/015,871",6662154,12692245
3468,"08/453,217",6571091,12182661
3469,"10/337,057",7483543,11680138
3470,"10/337,057",7483543,11680138
3471,"10/337,057",7483543,11680138
3472,"10/337,057",7483543,11680138
3473,"08/775,656",5954817,12463888
3474,"08/775,656",5954817,12651341
3475,"08/775,656",5954817,12651341
3476,"08/775,656",5954817,12349013
3477,"08/775,656",5954817,12054318
3478,"08/775,656",5954817,12054318
3479,"09/362,589",6198931,11364317
3480,"09/362,589",6198931,13150324
3481,"11/391,042",7265724,13290695
3482,"11/391,042",7265724,13590807
3483,"11/391,042",7265724,13290695
3484,"11/391,042",7265724,13590807
3485,"11/391,042",7265724,13290695
3486,"09/928,607",6584825,11644999
3487,"09/928,607",6584825,11644999
3488,"09/928,607",6584825,11644999
3489,"08/773,798",5901346,12561890
3490,"09/710,290",6640184,12187816
3491,"09/710,290",6640184,12165224
3492,"09/710,290",6640184,12587716
3493,"08/957,196",5982363,11490421
3494,"12/331,177",8255151,13438470
3495,"12/331,177",8255151,13658463
3496,"09/183,459",6127058,11702087
3497,"09/183,459",6127058,11649390
3498,"09/183,459",6127058,11649390
3499,"09/183,459",6127058,11933997
3500,"09/183,459",6127058,11933997
3501,"09/183,459",6127058,11933997
3502,"09/183,459",6127058,11933997
3503,"09/183,459",6127058,10539243
3504,"09/183,459",6127058,11934021
3505,"09/183,459",6127058,12238241
3506,"09/183,459",6127058,13293666
3507,"09/183,459",6127058,13293666
3508,"09/183,459",6127058,12238040
3509,"09/183,459",6127058,12238040
3510,"09/183,459",6127058,12238040
3511,"09/183,459",6127058,12238040
3512,"09/183,459",6127058,12238040
3513,"09/183,459",6127058,12238040
3514,"09/183,459",6127058,13293666
3515,"10/285,258",6992658,12819936
3516,"10/285,258",6992658,12819936
3517,"10/285,258",6992658,12819936
3518,"08/654,901",5894320,9179872
3519,"08/654,901",5894320,11932449
3520,"08/654,901",5894320,11932449
3521,"08/654,901",5894320,11498686
3522,"08/560,219",5862140,11327640
3523,"08/560,219",5862140,11386526
3524,"08/560,219",5862140,12188371
3525,"08/568,094",5732350,12117299
3526,"08/568,094",5732350,11781489
3527,"08/568,094",5732350,12117299
3528,"08/568,094",5732350,12117299
3529,"08/926,074",6049537,11943172
3530,"08/926,074",6049537,11943172
3531,"08/926,074",6049537,11943172
3532,"08/926,074",6049537,12405649
3533,"09/124,946",6130883,11643682
3534,"09/836,006",6925501,10975244
3535,"09/836,006",6925501,10975244
3536,"09/836,006",6925501,12497226
3537,"08/609,754",5777558,12169680
3538,"09/235,956",6336091,11619793
3539,"09/235,956",6336091,11928665
3540,"09/235,956",6336091,12365879
3541,"09/235,956",6336091,11916993
3542,"09/235,956",6336091,13053005
3543,"09/235,956",6336091,10532919
3544,"08/888,552",6122271,10802147
3545,"09/661,739",7062544,12477630
3546,"10/170,982",6885638,11121685
3547,"09/283,352",6072987,11849602
3548,"09/283,352",6072987,11856788
3549,"09/268,570",6374100,13022998
3550,"09/268,570",6374100,13022998
3551,"10/634,610",7170341,12365853
3552,"10/634,610",7170341,12365853
3553,"10/634,610",7170341,12365853
3554,"10/634,610",7170341,12365853
3555,"09/921,392",7113771,12898895
3556,"11/243,102",7423997,11924419
3557,"09/553,252",6882856,11399031
3558,"09/553,252",6882856,11462201
3559,"08/953,948",6058106,11774282
3560,"11/390,873",7479928,11944573
3561,"09/074,750",6178327,12091567
3562,"09/074,750",6178327,12091567
3563,"09/456,921",6418149,11278635
3564,"09/456,921",6418149,11278635
3565,"09/127,799",6068946,12169393
3566,"09/127,799",6068946,12169393
3567,"09/127,799",6068946,12169393
3568,"09/127,799",6068946,12169393
3569,"09/127,799",6068946,12695589
3570,"09/127,799",6068946,12695589
3571,"09/127,799",6068946,12695589
3572,"09/127,799",6068946,12695589
3573,"09/127,799",6068946,12695589
3574,"09/127,799",6068946,12695589
3575,"09/127,799",6068946,12549570
3576,"09/127,799",6068946,12549570
3577,"09/127,799",6068946,12549570
3578,"09/127,799",6068946,12549570
3579,"09/127,799",6068946,12549570
3580,"10/695,513",8107885,13084154
3581,"10/695,513",8107885,13084154
3582,"10/695,513",8107885,13084154
3583,"09/598,602",6443340,11073152
3584,"09/108,512",6173431,12039645
3585,"10/201,244",7162740,12187211
3586,"10/201,244",7162740,12187211
3587,"10/201,244",7162740,12187211
3588,"10/201,244",7162740,12187211
3589,"10/201,244",7162740,12187211
3590,"10/201,244",7162740,12187211
3591,"11/325,048",7516471,12165586
3592,"11/969,748",7920494,12337196
3593,"12/430,883",8437798,13576430
3594,"08/561,296",5956088,11659022
3595,"08/561,296",5956088,11659022
3596,"08/561,296",5956088,11659022
3597,"08/561,296",5956088,11296923
3598,"08/561,296",5956088,11296923
3599,"08/561,296",5956088,11296923
3600,"08/561,296",5956088,11296923
3601,"08/561,296",5956088,11296923
3602,"08/561,296",5956088,11296923
3603,"08/561,296",5956088,11296923
3604,"08/561,296",5956088,11296923
3605,"08/561,296",5956088,11296923
3606,"08/561,296",5956088,11296923
3607,"08/561,296",5956088,11296923
3608,"08/561,296",5956088,11253685
3609,"08/561,296",5956088,12161570
3610,"11/117,047",7801527,12597042
3611,"10/640,110",7050514,12922797
3612,"10/640,110",7050514,12922797
3613,"09/653,109",6701162,12055898
3614,"09/653,109",6701162,10500016
3615,"09/653,109",6701162,12047344
3616,"09/653,109",6701162,12047344
3617,"09/653,109",6701162,12047344
3618,"09/653,109",6701162,13560863
3619,"10/085,989",6912581,11786162
3620,"10/085,989",6912581,11734422
3621,"10/085,989",6912581,13249312
3622,"09/040,047",6166787,12686197
3623,"09/643,535",6570362,12742644
3624,"09/921,894",6639249,12487704
3625,"09/921,894",6639249,12487704
3626,"09/921,894",6639249,12487704
3627,"09/921,894",6639249,12487704
3628,"09/921,894",6639249,12741916
3629,"09/921,894",6639249,12741916
3630,"09/921,894",6639249,12703335
3631,"09/777,189",6438114,11666578
3632,"09/777,189",6438114,12685665
3633,"09/777,189",6438114,11666578
3634,"09/777,189",6438114,11666578
3635,"09/777,189",6438114,12424448
3636,"11/966,463",8007110,12508645
3637,"11/966,463",8007110,12508645
3638,"11/966,463",8007110,12508645
3639,"10/334,472",7489928,12714428
3640,"09/709,716",7623447,12805201
3641,"09/709,716",7623447,11795607
3642,"09/709,716",7623447,11497703
3643,"09/709,716",7623447,13231476
3644,"09/067,779",6151572,12497442
3645,"08/794,312",6331972,12699846
3646,"11/042,890",7091911,12169684
3647,"11/042,890",7091911,12169684
3648,"11/042,890",7091911,12169684
3649,"08/769,563",5920549,12018983
3650,"08/877,142",6011510,12075177
3651,"08/877,142",6011510,12075177
3652,"08/877,142",6011510,13544908
3653,"08/877,142",6011510,13100523
3654,"08/877,142",6011510,13544908
3655,"09/096,664",6272333,11648428
3656,"09/096,664",6272333,11479456
3657,"09/096,664",6272333,11479456
3658,"09/096,664",6272333,12702728
3659,"11/558,207",7839931,12171130
3660,"11/558,207",7839931,12951732
3661,"11/558,207",7839931,12951732
3662,"11/558,207",7839931,12951732
3663,"11/558,207",7839931,12951732
3664,"10/806,644",7132745,12502712
3665,"10/806,644",7132745,12502712
3666,"10/806,644",7132745,12502712
3667,"11/027,888",7660353,12951732
3668,"11/027,888",7660353,12951732
3669,"09/022,828",6151497,12492522
3670,"11/442,263",7248842,12725185
3671,"11/442,263",7248842,12725185
3672,"11/442,263",7248842,12725185
3673,"11/442,263",7248842,12725185
3674,"11/442,263",7248842,12725185
3675,"10/670,577",7742788,12986339
3676,"09/041,898",6009091,12500178
3677,"09/041,898",6009091,13411479
3678,"09/041,898",6009091,12500178
3679,"11/436,242",7471942,12187912
3680,"11/436,242",7471942,12187912
3681,"11/436,242",7471942,12187912
3682,"11/436,242",7471942,12187912
3683,"11/436,242",7471942,12187912
3684,"11/436,242",7471942,12211897
3685,"08/627,719",5781530,12727704
3686,"11/337,753",8145251,13418379
3687,"11/337,753",8145251,13418379
3688,"11/337,753",8145251,13418379
3689,"11/337,753",8145251,13418375
3690,"11/337,753",8145251,13418375
3691,"11/337,753",8145251,13418375
3692,"11/280,990",7499700,13255028
3693,"11/280,990",7499700,13255028
3694,"11/025,518",7810105,13289736
3695,"09/359,169",6671882,11324158
3696,"09/359,169",6671882,11324158
3697,"09/359,169",6671882,11324158
3698,"11/165,316",7456793,13452253
3699,"11/165,316",7456793,13452253
3700,"08/843,905",5815804,12123730
3701,"08/843,905",5815804,11101830
3702,"08/843,905",5815804,12123730
3703,"08/843,905",5815804,12123595
3704,"08/843,905",5815804,12123730
3705,"11/003,040",7825901,12705736
3706,"11/003,040",7825901,12705736
3707,"09/191,929",6483851,12173747
3708,"10/751,080",7436811,11898562
3709,"10/751,080",7436811,12826661
3710,"10/195,258",6978136,11397841
3711,"10/195,258",6978136,12019148
3712,"09/513,043",7042855,12925070
3713,"09/513,043",7042855,12925070
3714,"10/141,715",6765536,11950835
3715,"10/141,715",6765536,12603354
3716,"10/141,715",6765536,12603354
3717,"10/899,859",7526001,11856930
3718,"11/004,359",7143333,11795826
3719,"11/004,359",7143333,11795826
3720,"09/995,231",6885874,11594577
3721,"09/995,231",6885874,11750312
3722,"09/995,231",6885874,11841734
3723,"09/995,231",6885874,11841734
3724,"09/995,231",6885874,11594577
3725,"09/995,231",6885874,11750312
3726,"09/995,231",6885874,13149321
3727,"09/995,231",6885874,11485161
3728,"09/995,231",6885874,11834674
3729,"09/995,231",6885874,11834674
3730,"09/995,231",6885874,11834674
3731,"09/995,231",6885874,11834674
3732,"09/995,231",6885874,11841734
3733,"09/995,231",6885874,13149321
3734,"09/995,231",6885874,11841734
3735,"08/643,430",5715282,12028168
3736,"10/701,095",7149523,12704794
3737,"11/209,308",7656842,12390535
3738,"11/209,308",7656842,12390535
3739,"11/209,308",7656842,12895665
3740,"09/032,585",5939939,12042362
3741,"09/032,585",5939939,12042362
3742,"09/032,585",5939939,12042362
3743,"09/032,585",5939939,12042362
3744,"09/032,585",5939939,13222014
3745,"09/032,585",5939939,12042362
3746,"09/032,585",5939939,12042362
3747,"09/097,337",6512776,12832327
3748,"11/142,058",7110766,13015799
3749,"09/773,863",7148917,11967363
3750,"09/773,863",7148917,12682069
3751,"09/531,402",6184651,10353540
3752,"09/531,402",6184651,12190528
3753,"09/531,402",6184651,12190528
3754,"09/531,402",6184651,12464310
3755,"10/728,336",7048556,12829481
3756,"10/728,336",7048556,12821024
3757,"09/418,621",6138011,10564903
3758,"09/418,621",6138011,10564903
3759,"09/418,621",6138011,10564903
3760,"09/418,621",6138011,10564903
3761,"09/418,621",6138011,10564903
3762,"09/418,621",6138011,10564903
3763,"09/418,621",6138011,10564903
3764,"09/418,621",6138011,10564903
3765,"09/418,621",6138011,10564903
3766,"09/418,621",6138011,10564903
3767,"09/418,621",6138011,10564903
3768,"09/418,621",6138011,10564903
3769,"09/241,190",6214487,11869065
3770,"09/241,190",6214487,11869065
3771,"09/241,190",6214487,11869065
3772,"09/241,190",6214487,11884070
3773,"09/241,190",6214487,12688671
3774,"09/241,190",6214487,12688671
3775,"08/835,044",6131049,13014239
3776,"08/835,044",6131049,13014239
3777,"08/589,177",5781583,13036677
3778,"09/660,612",6792293,11975948
3779,"09/660,612",6792293,11723155
3780,"09/660,612",6792293,12183205
3781,"09/660,612",6792293,11723155
3782,"09/660,612",6792293,11723155
3783,"09/005,998",5982327,13033035
3784,"09/005,998",5982327,13033035
3785,"09/005,998",5982327,12130821
3786,"09/005,998",5982327,12130821
3787,"09/005,998",5982327,11662516
3788,"09/005,998",5982327,11662516
3789,"09/976,314",6978424,12140001
3790,"11/263,203",7388544,11946914
3791,"09/370,157",6423434,12028531
3792,"09/370,157",6423434,12028531
3793,"09/370,157",6423434,12028531
3794,"09/370,157",6423434,12028531
3795,"09/370,157",6423434,12028531
3796,"10/146,587",6671849,12028514
3797,"10/146,587",6671849,12397763
3798,"10/146,587",6671849,12741685
3799,"10/146,587",6671849,12741685
3800,"08/954,455",5862452,11689771
3801,"08/954,455",5862452,11689771
3802,"09/086,153",6188904,11675318
3803,"10/509,309",7248645,12164770
3804,"10/509,309",7248645,12164770
3805,"09/069,591",6080690,12742260
3806,"10/999,653",7486044,12697708
3807,"11/769,405",7577441,12741723
3808,"11/769,405",7577441,12741723
3809,"11/769,405",7577441,12741723
3810,"11/769,405",7577441,12741723
3811,"10/660,174",6978165,12364819
3812,"08/855,173",5999826,10100452
3813,"08/855,173",5999826,10944509
3814,"08/855,173",5999826,10944509
3815,"08/855,173",5999826,10100452
3816,"08/855,173",5999826,10100452
3817,"11/172,313",7231213,12825725
3818,"11/172,313",7231213,12825725
3819,"10/959,359",7961828,11967907
3820,"10/959,359",7961828,11967907
3821,"08/954,770",6088337,11414269
3822,"08/954,770",6088337,11414269
3823,"08/954,770",6088337,13536185
3824,"08/954,770",6088337,12820228
3825,"08/954,770",6088337,12820228
3826,"08/954,770",6088337,12820228
3827,"10/744,781",7181170,12293287
3828,"10/744,781",7181170,12293287
3829,"10/744,781",7181170,12303297
3830,"10/744,781",7181170,12303297
3831,"10/744,781",7181170,12303297
3832,"10/744,781",7181170,12293287
3833,"09/012,514",6112100,12501298
3834,"11/616,099",7738530,12316529
3835,"11/616,099",7738530,12741786
3836,"11/616,099",7738530,12741786
3837,"11/616,099",7738530,12741786
3838,"08/738,878",5987518,12036937
3839,"08/738,878",5987518,12036937
3840,"08/738,878",5987518,12036937
3841,"08/738,878",5987518,12036937
3842,"08/738,878",5987518,12036937
3843,"08/738,878",5987518,12036937
3844,"09/012,444",6104512,11998286
3845,"09/818,428",6732321,13227906
3846,"09/120,206",6055413,12901503
3847,"09/094,261",6107920,12944099
3848,"09/094,261",6107920,12944099
3849,"09/094,261",6107920,11315213
3850,"09/094,261",6107920,11315213
3851,"09/094,261",6107920,12095147
3852,"09/094,261",6107920,12095147
3853,"09/094,261",6107920,12095147
3854,"09/094,261",6107920,12095147
3855,"09/094,261",6107920,12095147
3856,"09/094,261",6107920,10586738
3857,"09/094,261",6107920,10586738
3858,"09/094,261",6107920,12095147
3859,"09/094,261",6107920,12095147
3860,"09/094,261",6107920,12095147
3861,"09/094,261",6107920,12949667
3862,"09/094,261",6107920,12095147
3863,"09/094,261",6107920,12095147
3864,"09/094,261",6107920,12095147
3865,"09/094,261",6107920,12095147
3866,"09/094,261",6107920,12095147
3867,"10/835,868",7272382,11818767
3868,"10/835,868",7272382,11629652
3869,"10/835,868",7272382,11629652
3870,"09/602,303",6678740,11299241
3871,"09/602,303",6678740,13436332
3872,"08/788,971",6049821,11347448
3873,"08/788,971",6049821,11554115
3874,"08/788,971",6049821,11119209
3875,"08/788,971",6049821,11347448
3876,"08/788,971",6049821,12194479
3877,"10/387,727",6927728,12096778
3878,"08/887,063",5861777,12360727
3879,"10/886,476",7272190,13008523
3880,"10/886,476",7272190,13008523
3881,"10/886,476",7272190,11155204
3882,"10/886,476",7272190,11155204
3883,"10/886,476",7272190,11155204
3884,"10/886,476",7272190,11155204
3885,"10/886,476",7272190,11155204
3886,"10/886,476",7272190,11155204
3887,"10/886,476",7272190,13008523
3888,"09/330,739",6377810,11472613
3889,"09/330,739",6377810,11683343
3890,"09/330,739",6377810,11683343
3891,"09/330,739",6377810,11683343
3892,"09/330,739",6377810,12558937
3893,"09/330,739",6377810,11683343
3894,"09/330,739",6377810,11683343
3895,"09/330,739",6377810,13339295
3896,"09/378,586",7084737,11869119
3897,"10/337,519",7133672,13243700
3898,"09/001,296",5988577,13047941
3899,"12/026,094",8155683,13423406
3900,"12/026,094",8155683,14166037
3901,"09/262,933",6218973,11959740
3902,"09/262,933",6218973,13045657
3903,"09/262,933",6218973,13045657
3904,"10/211,614",7007064,11589354
3905,"10/211,614",7007064,11589354
3906,"08/902,802",5905407,13143417
3907,"10/348,271",7287097,11235769
3908,"10/348,271",7287097,11235768
3909,"10/348,271",7287097,12142023
3910,"10/348,271",7287097,11235769
3911,"10/348,271",7287097,11235768
3912,"11/552,716",8054894,12735166
3913,"11/552,716",8054894,12161341
3914,"11/552,716",8054894,12735166
3915,"11/455,379",7738639,12375563
3916,"11/455,379",7738639,12801318
3917,"09/576,516",7660986,11316957
3918,"09/576,516",7660986,12184062
3919,"08/711,236",5745116,12813151
3920,"08/711,236",5745116,12042067
3921,"08/711,236",5745116,12123196
3922,"08/711,236",5745116,12653265
3923,"08/711,236",5745116,12796476
3924,"08/711,236",5745116,12796476
3925,"08/711,236",5745116,12796476
3926,"11/114,993",7283806,12162730
3927,"09/276,978",6463534,11659946
3928,"09/276,978",6463534,11791199
3929,"09/276,978",6463534,11734704
3930,"09/276,978",6463534,10686954
3931,"09/276,978",6463534,10534067
3932,"09/276,978",6463534,10534067
3933,"10/843,077",7343171,11620776
